ImageNumber,Intensity_LowerQuartileIntensity_MIRO160mer,Intensity_LowerQuartileIntensity_Subtract_perinucleus_Miro160mer,Intensity_MADIntensity_MIRO160mer,Intensity_MADIntensity_Subtract_perinucleus_Miro160mer,Intensity_MaxIntensity_MIRO160mer,Intensity_MaxIntensity_Subtract_perinucleus_Miro160mer,Intensity_MeanIntensity_MIRO160mer,Intensity_MeanIntensity_Subtract_perinucleus_Miro160mer,Intensity_MedianIntensity_MIRO160mer,Intensity_MedianIntensity_Subtract_perinucleus_Miro160mer,Intensity_MinIntensity_MIRO160mer,Intensity_MinIntensity_Subtract_perinucleus_Miro160mer,Intensity_PercentMaximal_MIRO160mer,Intensity_PercentMaximal_Subtract_perinucleus_Miro160mer,Intensity_StdIntensity_MIRO160mer,Intensity_StdIntensity_Subtract_perinucleus_Miro160mer,Intensity_TotalArea_MIRO160mer,Intensity_TotalArea_Subtract_perinucleus_Miro160mer,Intensity_TotalIntensity_MIRO160mer,Intensity_TotalIntensity_Subtract_perinucleus_Miro160mer,Intensity_UpperQuartileIntensity_MIRO160mer,Intensity_UpperQuartileIntensity_Subtract_perinucleus_Miro160mer
119,0.0018463416490703821,0.0018310826271772385,9.155413e-05,9.155413e-05,0.10083162,0.06526284,0.0021418087066165984,0.002037884362341264,0.0019226368,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2770070109045865e-05,0.0011595725,0.0007204358,5289984,4391730,11330.134,8949.838,0.0020599679555743933,0.0020141908898949623
120,0.0018616006709635258,0.0018463416490703821,0.00012207218,9.155413e-05,0.14241245,0.067933165,0.0021978270116814152,0.002058983042686185,0.0019531548,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.546646283309815e-05,0.0011824262,0.00064254977,5289984,3926733,11626.47,8085.0767,0.0021362630650401115,0.0020599679555743933
121,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.16002136,0.07093919,0.0022265022224665517,0.002105195576834862,0.0019684138,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.7792724087175772e-05,0.0012910648,0.00074303563,5289984,3598064,11778.161,7574.6284,0.0021820401307195425,0.0021057450212538242
122,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.29492638,0.29492638,0.002156789848336498,0.002054114129469231,0.0019378958,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.5262917498132438e-05,0.0011281834,0.0008301887,5289984,3958371,11409.384,8130.946,0.0021057450212538242,0.0020447089336812496
123,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.21797512,0.21797512,0.002156848737633233,0.0020304167040809088,0.0019378958,0.0019073777,0.0014496071,0.0014496071,1.8903648857917152e-05,2.4301537363856713e-05,0.0009948052,0.0005545322,5289984,4114966,11409.695,8355.096,0.0021057450212538242,0.002029449911788106
124,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.09158465,0.08419928,0.0022190278969298396,0.0020945352662088846,0.0019684138,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.610178914713709e-05,0.0010764961,0.0007030527,5289984,3831155,11738.622,8024.4893,0.002166781108826399,0.0020904859993606806
125,0.0018616006709635258,0.0018463416490703821,0.0001373312,0.00010681315,0.11502251,0.064728774,0.0022345713483608834,0.002121761869886675,0.0019836728,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.729927457637668e-05,0.0011208426,0.00076574367,5289984,3663101,11820.847,7772.228,0.002197299152612686,0.0021057450212538242
126,0.0018616006709635258,0.0018616006709635258,0.00012207218,0.00010681315,0.117112994,0.096421756,0.0022144064716807274,0.0021009890011641093,0.0019684138,0.0019378958,0.0014953841,0.0015106432,1.8903648857917152e-05,2.6168584300524208e-05,0.0011499502,0.00073674694,5289984,3821376,11714.175,8028.669,0.002166781108826399,0.0020904859993606806
127,0.0018616006709635258,0.0018463416490703821,0.00010681315,0.00010681315,0.25889984,0.25889984,0.0021297509846556245,0.0020573767780112983,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.5474195786007585e-05,0.0008917262,0.0007167246,5289984,3925541,11266.349,8076.317,0.002121004043146968,0.002075226977467537
128,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.17640956,0.15857175,0.0021105896258972615,0.0020357654046899345,0.0019684138,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.889963762744379e-05,0.00081166637,0.0005060293,5289984,3460251,11164.985,7044.2593,0.002121004043146968,0.002075226977467537
129,0.0018463416490703821,0.0018463416490703821,0.00010681315,9.155413e-05,0.08876173,0.08876173,0.0020788732167597293,0.002017457480670157,0.0019378958,0.0019226368,0.0015259022,0.0015259022,1.8903648857917152e-05,2.4739823644641132e-05,0.00061979896,0.00046319206,5289984,4042066,10997.206,8154.6963,0.0020904859993606806,0.0020447089336812496
130,0.0018616006709635258,0.0018463416490703821,0.00010681315,9.155413e-05,0.12072938,0.088029295,0.002074408152746776,0.0020118921672259544,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.695904651244295e-05,0.00065957516,0.00042287738,5289984,3709330,10973.586,7462.772,0.0020904859993606806,0.0020447089336812496
131,0.0018768596928566694,0.0018616006709635258,0.00012207218,0.00010681315,0.1503624,0.09390402,0.0021194579109312995,0.0020514459584205975,0.0019836728,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,3.1221568858857905e-05,0.00080219726,0.00054961035,5289984,3202914,11211.898,6570.605,0.002151522086933255,0.0020904859993606806
132,0.0018616006709635258,0.0018463416490703821,0.00010681315,9.155413e-05,0.11233692,0.040650036,0.002035900829284172,0.001983893015692156,0.0019378958,0.0019226368,0.0015259022,0.0015259022,1.8903648857917152e-05,2.7021199211629493e-05,0.000499776,0.0003301919,5289984,3700798,10769.883,7341.9873,0.002075226977467537,0.002029449911788106
133,0.001892118714749813,0.0018768596928566694,0.00015259022,0.0001373312,0.2303502,0.18609904,0.002239734407455202,0.002168998530724691,0.002014191,0.0019836728,0.0015259022,0.0015259022,1.8903648857917152e-05,3.237091369817295e-05,0.0011533737,0.0009159579,5289984,3089193,11848.159,6700.455,0.002243076218292117,0.002197299152612686
134,0.0018616006709635258,0.0018616006709635258,0.00012207218,0.00010681315,0.076905474,0.06482033,0.002106519803214433,0.0020421054715943493,0.0019684138,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.762342422176527e-05,0.00066542777,0.00049152714,5289984,3620116,11143.456,7392.6587,0.002121004043146968,0.002075226977467537
135,0.001892118714749813,0.0018768596928566694,0.00015259022,0.00012207218,0.22824445,0.22824445,0.0022089986251021742,0.0021345331398947994,0.002014191,0.0019836728,0.0015259022,0.0015259022,1.8903648857917152e-05,3.182394484528471e-05,0.0009304245,0.00079790095,5289984,3142288,11685.567,6707.318,0.0022278171963989735,0.002151522086933255
136,0.0018463416490703821,0.0018310826271772385,9.155413e-05,9.155413e-05,0.13873503,0.07803464,0.002108273375094329,0.0019966824982057536,0.0019226368,0.0019073777,0.0014953841,0.0014953841,1.8903648857917152e-05,2.3616275203288898e-05,0.001105142,0.0005135681,5289984,4234368,11152.732,8454.688,0.0020599679555743933,0.0020141908898949623
137,0.0018463416490703821,0.0018310826271772385,9.155413e-05,7.629511e-05,0.13232625,0.07988098,0.002072166482745978,0.001972023016711616,0.0019226368,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.4259814853944996e-05,0.0010233934,0.00043068803,5289984,4122043,10961.728,8128.7637,0.0020447089336812496,0.0019989318680018187
138,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.11465629,0.11465629,0.0020350723177990707,0.0019540786000646205,0.0019073777,0.0018921187,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2437648579304188e-05,0.00094641803,0.0005360748,5289984,4456795,10765.5,8708.928,0.0020141908898949623,0.001983672846108675
139,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.17074846,0.108232245,0.002199721807109908,0.0020710948580548037,0.0019684138,0.0019378958,0.0014953841,0.0014953841,1.8903648857917152e-05,2.734882662594244e-05,0.0012478972,0.0006788222,5289984,3656464,11636.493,7572.884,0.002151522086933255,0.002075226977467537
140,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.097856104,0.07685969,0.002093061845153974,0.0020056025325888853,0.0019378958,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.4306912691514167e-05,0.0009332993,0.00059496856,5289984,4114056,11072.264,8251.161,0.0020599679555743933,0.0020141908898949623
141,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.13434044,0.10394446,0.002158855588870874,0.0020402759961818417,0.0019684138,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.933716202855914e-05,0.0011632192,0.00058479706,5289984,3408646,11420.312,6954.5786,0.0021362630650401115,0.002075226977467537
142,0.0018616006709635258,0.0018463416490703821,0.00010681315,9.155413e-05,0.18088044,0.18088044,0.0021809651045849097,0.0020523559779937472,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.7458390927308303e-05,0.0013299615,0.000729362,5289984,3641874,11537.2705,7474.422,0.002121004043146968,0.0020599679555743933
143,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.08238346,0.06636149,0.0020323973776432973,0.001953891506066953,0.0019073777,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.275078876984665e-05,0.0007864287,0.00036990995,5289984,4395452,10751.35,8588.236,0.0020141908898949623,0.0019989318680018187
144,0.0018616006709635258,0.0018463416490703821,0.00012207218,9.155413e-05,0.12419318,0.09474327,0.002172745155632796,0.002045003550783858,0.0019684138,0.0019378958,0.0014953841,0.0014953841,1.8903648857917152e-05,2.7196046782639674e-05,0.0012438043,0.000626412,5289984,3677005,11493.787,7519.4883,0.0021362630650401115,0.0020599679555743933
145,0.0018310826271772385,0.0018310826271772385,7.629511e-05,7.629511e-05,0.110246435,0.07435721,0.002013228819253045,0.0019507531938756841,0.0019073777,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.1548482577405382e-05,0.00071576424,0.00031650526,5289984,4640698,10649.948,9052.856,0.0020141908898949623,0.001983672846108675
146,0.0018463416490703821,0.0018310826271772385,9.155413e-05,9.155413e-05,0.1179675,0.07504387,0.0020718821895893257,0.001999825073256735,0.0019226368,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3367379605418427e-05,0.00076688174,0.0004699062,5289984,4279470,10960.224,8558.191,0.0020599679555743933,0.0020141908898949623
147,0.0018463416490703821,0.0018310826271772385,9.155413e-05,7.629511e-05,0.24696727,0.24696727,0.002045182077819139,0.001981480668112403,0.0019226368,0.0019073777,0.0014953841,0.0014953841,1.8903648857917152e-05,2.3212250497322467e-05,0.0007494466,0.0004755652,5289984,4308070,10818.98,8536.357,0.0020447089336812496,0.0020141908898949623
148,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.086625464,0.06007477,0.0020243437586484193,0.001962245244256271,0.0019073777,0.0018921187,0.0015259022,0.0015259022,1.8903648857917152e-05,2.1400880218203374e-05,0.0007098283,0.00036773935,5289984,4672705,10708.746,9168.993,0.0020141908898949623,0.001983672846108675
149,0.0018616006709635258,0.0018463416490703821,0.00010681315,0.00010681315,0.088364996,0.088364996,0.002127642600147751,0.0020455247245474897,0.0019531548,0.0019378958,0.0014953841,0.0014953841,1.8903648857917152e-05,2.600970317986828e-05,0.0008750763,0.00056134013,5289984,3844719,11255.195,7864.468,0.002121004043146968,0.002075226977467537
150,0.0018616006709635258,0.0018463416490703821,0.00010681315,9.155413e-05,0.105409324,0.08693065,0.0021035007575755426,0.0020262780139356975,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.6633726074258023e-05,0.0008058622,0.000500104,5289984,3754638,11127.485,7607.9404,0.0021057450212538242,0.0020599679555743933
151,0.0018768596928566694,0.0018616006709635258,0.00012207218,0.00010681315,0.21019302,0.16273747,0.002180489559668328,0.0021005054729315653,0.0019684138,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,2.6610337903392764e-05,0.001047704,0.0006780132,5289984,3757938,11534.755,7893.5693,0.002166781108826399,0.0021057450212538242
152,0.0018768596928566694,0.0018616006709635258,0.00012207218,0.00010681315,0.076524,0.076524,0.0021512352400309717,0.0020802482681877466,0.0019684138,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.700852983389214e-05,0.00083878293,0.0006199657,5289984,3702534,11380.0,7702.19,0.0021362630650401115,0.0020904859993606806
153,0.0018616006709635258,0.0018463416490703821,0.00010681315,0.00010681315,0.08154421,0.07591363,0.0021112097172694662,0.002040623876872215,0.0019531548,0.0019378958,0.0015411612,0.0015411612,1.8903648857917152e-05,2.5968272484044445e-05,0.0008124177,0.0005178753,5289984,3850853,11168.266,7858.1426,0.0021057450212538242,0.0020599679555743933
154,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.09114214,0.06608682,0.0020659783068341982,0.0019521053986003248,0.0019073777,0.0018921187,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3441217630608604e-05,0.00087160105,0.00040164313,5289984,4265990,10928.992,8327.662,0.002029449911788106,0.001983672846108675
155,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.133196,0.11288624,0.002078826880667314,0.001960601890740639,0.0019073777,0.0018921187,0.0014496071,0.0014496071,1.8903648857917152e-05,2.276571055994314e-05,0.0009734073,0.00048754277,5289984,4392571,10996.961,8612.083,0.002029449911788106,0.001983672846108675
156,0.0018463416490703821,0.0018310826271772385,0.00010681315,7.629511e-05,0.12510872,0.08722057,0.002136571620537983,0.0019944371307474957,0.0019378958,0.0019073777,0.0014801251,0.0014801251,1.8903648857917152e-05,2.5687130747495506e-05,0.0011580213,0.00054399256,5289984,3893000,11302.43,7764.3438,0.002075226977467537,0.0020141908898949623
157,0.0018616006709635258,0.0018463416490703821,0.00010681315,9.155413e-05,0.15980774,0.13521019,0.0021560423788616373,0.00200489149901352,0.0019531548,0.0019226368,0.0015106432,0.0015259022,1.8903648857917152e-05,2.9900130573870216e-05,0.0012350382,0.0005353125,5289984,3344467,11405.43,6705.2935,0.002121004043146968,0.002029449911788106
158,0.0018310826271772385,0.0018158236052840948,9.155413e-05,7.629511e-05,0.09935149,0.09935149,0.0020270696500452553,0.001940947282467306,0.0019073777,0.0018921187,0.0014801251,0.0014801251,1.8903648857917152e-05,2.280079492691433e-05,0.0007782125,0.00040750607,5289984,4385812,10723.166,8512.63,0.0020141908898949623,0.0019684138242155313
159,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.13858244,0.09958038,0.0021382958400724844,0.0020026641633778355,0.0019378958,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.6437548298096048e-05,0.0011026032,0.00063736085,5289984,3782499,11311.551,7575.075,0.0020904859993606806,0.0020141908898949623
160,0.0018463416490703821,0.0018310826271772385,9.155413e-05,7.629511e-05,0.13513389,0.13513389,0.0020602051250887526,0.0019513547603676425,0.0019226368,0.0018921187,0.0015259022,0.0015259022,1.8903648857917152e-05,2.4448383350650937e-05,0.0008883803,0.0004958893,5289984,4090250,10898.452,7981.529,0.002029449911788106,0.001983672846108675
161,0.0018463416490703821,0.0018310826271772385,0.00010681315,7.629511e-05,0.12339971,0.12339971,0.0021300208785484985,0.0019849718428843217,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.5663030044222533e-05,0.0010374848,0.0005850023,5289984,3896656,11267.776,7734.7524,0.002075226977467537,0.0019989318680018187
162,0.0018616006709635258,0.0018463416490703821,0.00012207218,9.155413e-05,0.10902571,0.09315633,0.0022253292362864425,0.002072035608388588,0.0019684138,0.0019226368,0.0015259022,0.0015259022,1.8903648857917152e-05,2.9835053920892953e-05,0.0012025787,0.00074733584,5289984,3351762,11771.956,6944.97,0.0021820401307195425,0.0020599679555743933
